national_inv,lead_time,sales_1_month,pieces_past_due,perf_6_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
11,4.0,8,0,0.73,0,No,No,No,Yes,No
67,8.0,1,0,0.79,0,No,No,No,Yes,No
2,8.0,0,0,0.82,0,Yes,No,No,Yes,No
4,9.0,0,0,0.85,0,No,No,No,Yes,No
23,8.0,7,0,0.9,0,No,No,No,Yes,No
4,8.0,0,0,0.59,0,No,No,No,Yes,No
2,52.0,0,0,0.78,0,Yes,No,No,No,No
27,,1,0,-99.0,0,Yes,No,No,Yes,No
5,8.0,0,0,0.82,0,No,No,No,Yes,No
5,3.0,0,0,0.89,0,No,No,No,Yes,No
2768,2.0,1897,0,1.0,0,No,No,No,Yes,No
2,9.0,0,0,0.7,0,No,No,No,Yes,No
2,,5,0,-99.0,0,No,No,No,No,No
12,8.0,1,0,0.63,0,Yes,No,Yes,Yes,No
6,4.0,0,0,0.68,0,Yes,No,No,Yes,No
0,4.0,1,0,0.79,0,No,No,Yes,Yes,No
3,4.0,1,0,0.73,0,No,No,No,Yes,No
234,2.0,1,0,0.96,0,No,No,No,Yes,No
314,12.0,0,0,0.96,0,No,No,Yes,Yes,No
11,12.0,1,0,0.82,0,No,No,No,Yes,No
664,8.0,75,0,0.44,7,No,No,Yes,Yes,No
1561,12.0,0,0,-99.0,0,No,No,No,Yes,No
3,12.0,0,0,0.74,0,No,No,No,Yes,No
24,8.0,0,0,0.79,0,No,No,No,Yes,No
6,8.0,4,0,0.94,0,No,No,No,Yes,No
11,12.0,0,0,0.73,0,No,No,No,Yes,No
2,8.0,0,0,0.95,0,Yes,No,No,Yes,No
4,4.0,19,0,0.87,0,No,No,No,Yes,No
150,15.0,24,0,0.87,0,No,No,No,Yes,No
144,8.0,17,0,0.99,0,No,No,No,Yes,No
4,2.0,3,0,0.92,0,Yes,No,No,Yes,No
366,2.0,0,0,0.5,0,Yes,No,No,Yes,No
11,9.0,3,0,0.95,0,No,No,No,Yes,No
3,4.0,1,5,0.73,0,No,No,No,Yes,No
98,8.0,4,0,0.98,0,No,No,No,Yes,No
10,12.0,1,0,0.57,0,No,No,No,Yes,No
16,,0,0,-99.0,0,No,No,No,Yes,No
25,8.0,6,0,0.18,0,No,No,Yes,Yes,No
1277,,0,0,-99.0,0,No,No,No,No,No
204,2.0,35,0,1.0,0,No,No,No,Yes,No
10,8.0,0,0,0.99,0,Yes,No,No,Yes,No
99,12.0,0,0,0.96,0,No,No,No,Yes,No
7,12.0,0,0,0.87,0,No,No,No,Yes,No
0,2.0,0,0,0.24,0,No,No,No,Yes,No
60,9.0,0,0,0.99,0,No,No,No,Yes,No
67,8.0,17,0,0.71,0,No,No,No,Yes,No
62,,0,0,-99.0,0,Yes,No,No,Yes,No
19,2.0,0,0,0.79,0,No,No,No,Yes,No
679,2.0,405,0,0.68,6,No,No,No,Yes,No
10,8.0,0,0,0.81,0,No,No,No,Yes,No
393,2.0,0,0,0.99,0,No,No,Yes,Yes,No
17,2.0,0,0,0.97,0,No,No,Yes,Yes,No
97,52.0,9,0,1.0,0,Yes,No,No,No,No
13,2.0,0,0,0.68,0,No,No,No,Yes,No
576,52.0,4,0,0.94,0,Yes,No,No,No,No
21,8.0,0,0,0.83,0,Yes,No,No,Yes,No
8,8.0,4,0,0.95,0,No,No,No,Yes,No
28,2.0,15,3,0.24,0,Yes,No,No,Yes,No
17,8.0,2,0,0.51,0,No,No,Yes,Yes,No
0,8.0,0,0,0.85,0,No,No,No,Yes,No
1,0.0,0,0,0.0,0,Yes,No,No,Yes,No
2,8.0,1,0,0.8,0,No,No,No,Yes,No
86,2.0,0,0,0.89,0,No,No,No,Yes,No
17,8.0,0,0,0.62,0,No,No,No,Yes,No
79,2.0,12,0,1.0,0,No,No,No,No,No
92,8.0,7,0,1.0,0,No,No,No,Yes,No
1,8.0,8,0,0.82,0,No,No,No,Yes,No
1,8.0,0,0,0.92,0,No,No,Yes,Yes,No
0,2.0,0,0,0.08,0,No,No,No,Yes,No
1,,0,0,-99.0,0,Yes,No,No,Yes,No
31,8.0,3,0,0.98,0,No,No,No,Yes,No
2,12.0,0,0,0.78,0,No,No,No,Yes,No
243,8.0,5,0,0.46,0,No,No,No,Yes,No
11,12.0,0,0,0.0,0,No,No,No,Yes,No
9,8.0,3,0,0.82,0,No,No,No,Yes,No
133,8.0,15,0,1.0,0,No,No,Yes,Yes,No
174,8.0,168,0,0.86,21,No,No,No,Yes,No
11,8.0,0,0,0.82,0,No,No,No,Yes,No
2166,8.0,127,0,0.93,0,No,No,No,Yes,No
9,8.0,2,0,-99.0,0,No,No,Yes,Yes,No
106,8.0,3,0,0.96,0,No,No,No,Yes,No
732,4.0,3,0,0.73,0,No,No,No,No,No
21,4.0,0,0,0.73,0,No,No,No,Yes,No
8,8.0,0,0,0.7,0,No,No,No,Yes,No
11,9.0,0,0,0.91,0,Yes,No,No,Yes,No
3,4.0,0,0,0.69,0,Yes,No,No,Yes,No
3,8.0,0,0,0.82,0,No,No,No,Yes,No
111,2.0,0,0,0.68,0,No,No,No,Yes,No
63,2.0,3,0,0.89,0,No,No,No,Yes,No
98,52.0,0,0,0.0,0,Yes,No,No,No,No
0,9.0,0,0,0.7,0,Yes,No,Yes,Yes,No
14,8.0,7,0,0.78,0,Yes,No,No,Yes,No
8,12.0,0,0,0.73,0,Yes,No,No,Yes,No
3,12.0,0,0,0.63,0,No,No,No,Yes,No
150,,0,0,-99.0,0,Yes,No,No,Yes,No
170,4.0,0,0,0.73,0,No,No,No,Yes,No
19,8.0,0,0,1.0,0,No,No,No,Yes,No
0,4.0,0,0,1.0,0,No,No,No,Yes,No
3,9.0,0,0,0.7,0,No,No,No,Yes,No
73,8.0,1,0,0.7,0,No,No,No,Yes,No
5,8.0,0,0,0.54,0,No,No,Yes,Yes,No
1,8.0,0,0,0.96,0,No,No,No,Yes,No
2043,8.0,730,0,0.99,0,No,No,No,Yes,No
9,2.0,1,0,0.78,0,No,No,Yes,Yes,No
2,8.0,3,0,0.5,0,No,No,No,Yes,No
13,8.0,0,0,0.99,0,No,No,Yes,Yes,No
197,2.0,31,0,0.64,0,No,No,No,Yes,No
9,16.0,1,0,0.99,0,Yes,No,No,Yes,No
69,8.0,28,0,0.98,0,No,No,No,Yes,No
13,12.0,0,0,0.48,0,Yes,No,No,Yes,No
127,2.0,0,0,0.81,0,Yes,No,No,Yes,No
28,2.0,2,0,1.0,0,No,No,No,Yes,No
22,2.0,0,0,0.68,0,No,No,No,Yes,No
4,8.0,0,0,0.99,0,No,No,No,Yes,No
5,8.0,4,0,0.82,0,No,No,No,Yes,No
15,8.0,4,0,0.1,0,No,No,No,Yes,No
20,4.0,0,0,0.73,0,No,No,No,Yes,No
0,2.0,9,22,0.2,0,No,No,No,Yes,No
185,,0,0,-99.0,0,Yes,No,No,No,No
129,8.0,0,0,0.78,0,No,No,No,Yes,No
57,8.0,41,0,0.85,0,No,No,No,Yes,No
1,9.0,0,0,1.0,0,No,No,No,Yes,No
76,8.0,0,0,0.96,0,No,No,No,Yes,No
0,8.0,0,0,0.79,0,No,No,No,Yes,No
0,2.0,0,0,0.68,0,Yes,No,No,Yes,No
4,12.0,0,0,0.57,0,No,No,No,Yes,No
11,3.0,1,0,0.94,0,No,No,No,Yes,No
1544,8.0,4,0,0.15,0,No,No,Yes,Yes,No
115,4.0,0,0,0.22,0,Yes,No,No,Yes,No
7,8.0,6,4,0.66,0,No,No,No,Yes,No
0,2.0,3,0,0.68,0,No,No,No,Yes,No
0,,0,0,-99.0,0,No,No,No,Yes,No
250,8.0,0,0,1.0,0,No,No,No,Yes,No
7,3.0,1,0,0.89,0,No,No,No,Yes,No
26,12.0,5,0,1.0,0,No,No,No,Yes,No
12,2.0,0,0,0.57,0,Yes,No,No,Yes,No
0,8.0,0,0,0.67,0,No,No,Yes,Yes,No
13,8.0,3,0,0.99,0,No,No,No,Yes,No
508,4.0,189,46,0.77,0,No,No,No,Yes,No
95,8.0,0,0,0.99,0,No,No,No,Yes,No
1,2.0,2,2,0.82,0,No,No,No,Yes,No
4,8.0,0,0,0.99,0,No,No,No,Yes,No
10,8.0,1,0,0.96,0,No,No,No,Yes,No
287,,0,0,-99.0,0,Yes,No,No,Yes,No
2,12.0,0,0,0.78,0,No,No,No,Yes,No
0,2.0,0,0,0.93,0,Yes,No,No,Yes,No
417,4.0,132,0,0.73,0,No,No,No,Yes,No
227,2.0,140,0,0.99,0,No,No,Yes,Yes,No
2,8.0,0,0,1.0,0,No,No,No,Yes,No
13322,8.0,0,0,0.33,0,No,No,No,Yes,No
0,9.0,0,0,0.99,0,No,No,No,Yes,No
2,3.0,0,0,0.99,0,No,No,No,Yes,No
69,2.0,3,0,0.98,0,No,No,No,Yes,No
58,2.0,11,0,0.93,0,No,No,No,Yes,No
7,8.0,0,0,0.97,0,No,No,No,Yes,No
58,,0,0,-99.0,0,Yes,No,No,Yes,No
99,,2,0,-99.0,0,Yes,No,No,Yes,No
44,2.0,8,0,0.96,0,Yes,No,Yes,Yes,No
52,8.0,2,0,0.97,0,No,No,No,Yes,No
17,2.0,1,0,0.74,0,No,No,No,Yes,No
2,12.0,0,0,0.78,0,No,No,Yes,Yes,No
2,8.0,0,0,0.5,0,Yes,No,No,Yes,No
9,8.0,1,0,0.77,0,No,No,No,Yes,No
28,2.0,0,0,0.9,0,Yes,No,No,Yes,No
9,8.0,0,0,0.98,0,No,No,No,Yes,No
3,8.0,0,0,0.84,0,No,No,Yes,Yes,No
120,8.0,5,0,0.87,0,No,No,No,Yes,No
6,12.0,0,0,0.44,0,No,No,Yes,Yes,No
2,4.0,0,0,0.73,0,No,No,No,Yes,No
9,12.0,0,0,0.48,0,Yes,No,No,Yes,No
12649,8.0,211,0,1.0,0,No,No,Yes,Yes,No
5,,0,0,-99.0,0,No,No,No,Yes,No
48,8.0,0,0,0.98,0,No,No,No,Yes,No
13,8.0,0,0,0.8,0,No,No,No,Yes,No
40,8.0,0,0,0.97,0,No,No,No,Yes,No
6,8.0,0,0,0.98,0,No,No,No,Yes,No
65,2.0,36,0,0.76,0,No,No,No,Yes,No
22,8.0,0,0,0.79,0,No,No,No,Yes,No
57,8.0,0,0,0.54,0,No,No,No,Yes,No
604,2.0,2,0,1.0,0,No,No,No,Yes,No
2525,2.0,17,0,0.64,0,No,No,No,Yes,No
11,4.0,0,0,0.73,0,Yes,No,No,Yes,No
1663,8.0,82,0,1.0,0,No,No,No,Yes,No
19,4.0,11,0,0.77,0,No,No,No,Yes,No
102,2.0,2,0,0.74,0,No,No,No,Yes,No
20,8.0,2,0,0.95,0,No,No,No,Yes,No
106,2.0,40,0,0.43,0,No,No,No,Yes,No
3020,8.0,42,0,1.0,0,No,No,No,Yes,No
749,13.0,52,0,0.95,0,No,No,No,Yes,No
34,8.0,0,0,0.99,0,No,No,No,Yes,No
3,12.0,0,0,0.57,0,No,No,No,Yes,No
73,2.0,60,0,0.93,0,No,No,No,Yes,No
428,8.0,219,0,0.99,0,No,No,No,Yes,No
1,9.0,6,0,0.99,0,No,No,No,Yes,No
199,12.0,0,0,0.96,0,No,No,No,Yes,No
1,8.0,0,0,0.8,0,No,No,No,Yes,No
1657,8.0,0,0,0.14,0,No,No,No,Yes,No
1,8.0,0,0,0.43,0,No,No,No,Yes,No
17,5.0,0,0,1.0,0,No,No,No,Yes,No
21,2.0,10,0,0.93,0,No,No,No,Yes,No
10,2.0,0,0,0.99,0,Yes,No,No,Yes,No
4,2.0,0,0,0.68,0,No,No,No,Yes,No
11,2.0,0,0,0.95,0,No,No,Yes,Yes,No
8,4.0,0,0,0.73,0,No,No,No,Yes,No
1511,9.0,207,0,0.85,0,No,No,No,Yes,No
170,8.0,20,0,0.91,0,No,No,No,Yes,No
173,8.0,0,0,0.98,0,No,No,Yes,Yes,No
110,4.0,13,0,0.73,0,No,No,No,Yes,No
0,8.0,0,0,0.8,0,No,No,No,Yes,No
31,12.0,0,0,0.73,0,Yes,No,Yes,Yes,No
2,10.0,0,0,0.89,0,No,No,No,Yes,No
4,2.0,0,0,0.15,0,Yes,No,Yes,Yes,No
6,8.0,0,0,0.95,0,No,No,No,Yes,No
13,8.0,0,0,0.98,0,No,No,Yes,Yes,No
0,8.0,0,0,0.97,0,No,No,No,Yes,No
1,2.0,1,0,1.0,0,No,No,No,Yes,No
199,8.0,13,0,0.95,0,No,No,No,Yes,No
57,2.0,33,0,0.81,0,No,No,No,Yes,No
119,4.0,10,0,0.73,0,No,No,No,Yes,No
30,8.0,26,0,0.46,0,No,No,No,Yes,No
60,8.0,115,0,0.0,10,No,No,Yes,Yes,No
13,12.0,0,0,0.58,0,Yes,No,No,Yes,No
2,12.0,0,0,0.78,0,Yes,No,No,Yes,No
1,8.0,0,0,0.42,0,No,No,Yes,Yes,No
15,8.0,4,0,0.57,0,No,No,No,Yes,No
34,8.0,5,0,1.0,0,No,No,No,Yes,No
11,,0,0,-99.0,0,Yes,No,Yes,Yes,No
20,8.0,3,0,0.95,0,No,No,No,Yes,No
11,12.0,0,0,0.63,0,Yes,No,No,Yes,No
3,2.0,378,0,0.55,0,No,No,No,Yes,No
9,8.0,0,0,0.98,0,No,No,No,Yes,No
61,14.0,17,0,0.93,0,No,No,No,Yes,No
3,,0,0,-99.0,0,Yes,No,Yes,Yes,No
9,12.0,0,0,0.62,0,No,No,No,Yes,No
1140,8.0,4,0,0.71,0,No,No,No,Yes,No
538,4.0,10,0,0.73,0,No,No,No,Yes,No
8,8.0,2,0,0.0,0,No,No,Yes,Yes,No
12,,0,0,-99.0,0,Yes,No,No,Yes,No
0,2.0,0,0,1.0,0,Yes,No,No,Yes,No
253,12.0,12,0,0.95,0,No,No,No,Yes,No
9,8.0,0,0,0.96,0,No,No,Yes,Yes,No
2,8.0,0,0,0.92,0,No,No,No,Yes,No
-1,9.0,0,1,0.86,1,No,No,No,Yes,No
1,12.0,0,0,0.78,0,Yes,No,No,Yes,No
49,8.0,0,0,0.81,0,No,No,Yes,Yes,No
1,9.0,0,0,0.68,0,No,No,No,Yes,No
10,4.0,0,0,0.77,0,No,No,No,Yes,No
3,8.0,0,0,1.0,0,No,No,No,Yes,No
1150,8.0,5,0,0.99,0,No,No,No,Yes,No
1054,2.0,277,0,0.69,0,No,No,No,Yes,No
3,2.0,1,0,0.73,0,Yes,No,Yes,Yes,No
0,2.0,0,0,0.81,0,No,No,No,Yes,No
4,4.0,0,0,0.7,0,Yes,No,Yes,Yes,No
10,8.0,1,0,0.99,0,No,No,No,Yes,No
470,8.0,50,0,1.0,0,No,No,No,Yes,No
5,12.0,0,0,0.8,0,No,No,No,Yes,No
404,8.0,8,0,0.68,0,No,No,No,Yes,No
30,12.0,13,0,0.99,0,No,No,No,Yes,No
95,2.0,42,16,0.62,0,No,No,No,Yes,No
3,8.0,0,0,-99.0,0,No,No,No,Yes,No
219,2.0,137,0,0.93,0,No,No,No,Yes,No
2,12.0,0,0,0.78,0,No,No,No,Yes,No
7,8.0,0,0,0.99,0,No,No,Yes,Yes,No
363,8.0,0,0,1.0,0,No,No,No,Yes,No
20,12.0,3,0,0.85,0,No,No,No,Yes,No
28,2.0,36,0,0.22,0,No,No,No,Yes,No
550,8.0,9,0,0.75,0,No,No,No,Yes,No
-341,12.0,154,0,0.0,185,No,No,No,Yes,No
4,2.0,1,0,0.94,0,No,No,No,Yes,No
8,2.0,0,0,0.56,0,Yes,No,No,Yes,No
69,8.0,15,0,0.99,0,No,No,No,Yes,No
-2,2.0,40,0,0.61,2,No,No,No,Yes,No
16,2.0,0,0,0.95,0,Yes,No,No,Yes,No
10,12.0,0,0,0.68,0,No,No,No,Yes,No
15,8.0,0,0,0.79,0,No,No,No,Yes,No
150,2.0,37,0,0.82,0,Yes,No,No,Yes,No
4,4.0,0,0,0.89,0,Yes,No,No,Yes,No
75,8.0,16,0,0.73,0,No,No,No,Yes,No
36,8.0,0,0,1.0,0,Yes,No,No,No,No
5,8.0,23,0,0.99,0,No,No,No,Yes,No
330,8.0,0,0,0.99,0,No,No,No,Yes,No
180,8.0,3,0,1.0,0,Yes,No,No,Yes,No
6,0.0,5,0,0.0,0,No,No,Yes,Yes,No
7,8.0,0,0,0.8,0,No,No,No,Yes,No
14,2.0,4,0,0.93,0,No,No,No,Yes,No
6,,2,0,-99.0,0,No,No,No,No,No
10,4.0,0,0,0.73,0,No,No,No,Yes,No
227,8.0,0,0,1.0,0,No,No,No,Yes,No
272,8.0,58,0,0.97,0,No,No,No,Yes,No
14,8.0,2,0,1.0,0,No,No,Yes,Yes,No
26,8.0,0,0,0.81,0,No,No,No,Yes,No
65,8.0,5,0,0.99,0,No,No,No,Yes,No
13,4.0,0,0,0.89,0,Yes,No,No,Yes,No
0,9.0,0,0,0.7,0,No,No,Yes,Yes,No
13,8.0,0,0,0.98,0,No,No,No,Yes,No
243,8.0,0,0,0.92,0,No,No,No,Yes,No
41,9.0,0,0,0.99,0,No,No,No,Yes,No
12,8.0,2,0,0.6,0,No,No,Yes,Yes,No
3,2.0,0,0,0.75,0,Yes,No,No,Yes,No
4783,,46,0,-99.0,0,Yes,No,No,Yes,No
118,8.0,47,0,0.86,0,No,No,No,Yes,No
0,,0,0,-99.0,0,No,No,No,Yes,No
4,4.0,0,0,0.89,0,Yes,No,Yes,Yes,No
1,8.0,5,0,0.91,0,No,No,No,Yes,No
261,8.0,24,0,0.37,0,No,No,No,Yes,No
19,4.0,3,0,0.73,0,No,No,No,Yes,No
681,2.0,54,0,0.95,0,No,No,No,Yes,No
5,9.0,1,0,1.0,0,No,No,No,Yes,No
2,9.0,0,0,0.7,0,No,No,No,Yes,No
50,2.0,3,0,0.96,0,No,No,Yes,Yes,No
8,8.0,5,0,0.98,0,No,No,No,Yes,No
13,12.0,0,0,0.48,0,Yes,No,No,Yes,No
368,8.0,44,0,0.96,0,No,No,No,Yes,No
17,2.0,0,0,0.84,0,No,No,No,Yes,No
13,9.0,0,0,0.48,0,No,No,No,Yes,No
1,8.0,0,0,0.82,0,No,No,No,Yes,No
27,12.0,0,0,0.0,0,No,No,No,Yes,No
15,,2,0,-99.0,0,No,No,No,No,No
10,52.0,0,0,-99.0,0,Yes,No,No,Yes,No
73,8.0,30,0,1.0,3,No,No,Yes,Yes,No
2,8.0,0,0,0.96,0,No,No,No,Yes,No
40,2.0,1,0,0.73,0,No,No,No,Yes,No
20,9.0,117,0,0.94,0,No,No,No,Yes,No
4,2.0,1,0,0.98,0,No,No,No,Yes,No
7,8.0,0,0,0.96,0,No,No,No,Yes,No
13,12.0,0,0,0.74,0,No,No,No,Yes,No
135,12.0,12,0,0.75,0,Yes,No,No,No,No
1,8.0,0,0,0.95,0,No,No,No,Yes,No
16,8.0,0,0,0.28,0,No,No,No,Yes,No
9,2.0,8,0,0.63,0,No,No,No,Yes,No
840,12.0,99,0,0.94,0,No,No,No,Yes,No
119,0.0,0,0,0.0,0,No,No,No,No,No
1,8.0,0,0,0.83,0,No,No,No,Yes,No
78,4.0,0,0,0.68,0,Yes,No,No,Yes,No
4,4.0,0,0,0.73,0,No,No,No,Yes,No
4240,12.0,1554,0,0.97,304,No,No,No,Yes,No
835,8.0,380,0,0.8,0,No,No,Yes,Yes,No
46,9.0,3,0,1.0,0,No,No,No,Yes,No
45,52.0,0,0,0.79,0,Yes,No,No,No,No
15,8.0,0,0,0.99,0,No,No,No,Yes,No
0,8.0,0,0,0.97,0,No,No,No,Yes,No
8,4.0,0,0,0.73,0,Yes,No,No,Yes,No
53,,0,0,-99.0,0,No,No,No,No,No
246,,0,0,-99.0,0,Yes,No,No,Yes,No
134,4.0,81,0,0.96,0,No,No,No,Yes,No
7,2.0,0,0,0.83,0,No,No,No,Yes,No
11,4.0,0,0,0.77,0,No,No,No,Yes,No
86,8.0,0,0,0.8,0,No,No,No,Yes,No
72,8.0,2,0,0.76,0,No,No,Yes,Yes,No
3,8.0,1,0,0.97,0,No,No,No,Yes,No
605,8.0,408,0,0.99,0,No,No,No,Yes,No
44,8.0,3,0,0.72,0,No,No,No,Yes,No
528,,164,0,-99.0,4,No,No,Yes,No,No
2,9.0,0,0,0.7,0,No,No,No,Yes,No
6,4.0,11,0,0.77,0,No,No,No,Yes,No
67,8.0,0,0,0.92,0,No,No,No,Yes,No
1,0.0,7,0,0.0,0,No,No,No,No,No
12,12.0,0,0,0.74,0,No,No,No,Yes,No
0,8.0,0,0,-99.0,0,No,No,No,Yes,No
204,,34,0,-99.0,0,No,No,Yes,No,No
69,4.0,2,0,0.89,0,Yes,No,No,Yes,No
60,2.0,0,0,0.68,0,No,No,No,Yes,No
8,9.0,0,0,0.86,0,No,No,No,Yes,No
1,12.0,0,0,0.73,0,No,No,No,Yes,No
3,9.0,0,0,0.99,0,No,No,Yes,Yes,No
11,8.0,0,0,0.42,0,No,No,Yes,Yes,No
3,8.0,0,0,0.17,0,No,No,No,Yes,No
1622,8.0,267,0,1.0,0,No,No,No,Yes,No
31,2.0,1,0,0.87,0,No,No,No,Yes,No
3,12.0,0,0,0.73,0,No,No,No,Yes,No
2,8.0,0,0,0.82,0,No,No,Yes,Yes,No
6,2.0,30,0,0.82,0,No,No,No,Yes,No
2,12.0,0,0,0.78,0,No,No,No,Yes,No
4,9.0,0,0,0.85,0,Yes,No,No,No,No
17,2.0,0,0,1.0,0,No,No,No,Yes,No
18,8.0,0,0,0.99,0,No,No,No,Yes,No
0,2.0,0,0,0.51,0,No,No,No,Yes,No
107,,38,0,-99.0,0,No,No,No,No,No
25,8.0,0,0,0.99,0,No,No,No,Yes,No
3,8.0,0,0,0.97,0,No,No,No,Yes,No
1273,8.0,5,0,0.99,0,No,No,No,Yes,No
3,8.0,0,0,0.56,0,No,No,Yes,Yes,No
11,4.0,0,0,0.73,0,No,No,No,Yes,No
73,8.0,14,0,0.84,0,No,No,No,Yes,No
1,8.0,0,0,0.96,0,No,No,No,Yes,No
0,8.0,4,0,0.74,0,No,No,No,Yes,No
0,2.0,0,0,0.93,0,Yes,No,No,Yes,No
0,2.0,0,0,0.73,0,Yes,No,No,Yes,No
2,8.0,0,0,0.4,0,No,No,No,Yes,No
3,12.0,0,0,0.63,0,No,No,No,Yes,No
46,2.0,0,0,0.68,0,No,No,No,Yes,No
64,9.0,2,0,0.86,0,No,No,No,Yes,No
12,2.0,0,0,0.97,0,No,No,No,Yes,No
9,8.0,34,13,0.37,3,No,No,No,Yes,No
7,8.0,0,0,0.97,0,No,No,Yes,Yes,No
2,12.0,0,0,0.76,0,No,No,No,Yes,No
323,8.0,123,0,0.69,0,No,No,Yes,Yes,No
101,8.0,0,0,0.96,0,No,No,No,Yes,No
93,8.0,5,0,0.62,0,No,No,Yes,Yes,No
2,4.0,0,0,0.73,0,No,No,No,Yes,No
110,12.0,0,0,0.63,0,No,No,No,Yes,No
3,12.0,1,0,0.78,0,Yes,No,No,Yes,No
409,12.0,12,0,0.82,0,No,No,No,Yes,No
6963,8.0,2278,0,0.95,0,No,No,No,Yes,No
4,8.0,0,0,0.82,0,No,No,No,Yes,No
7,4.0,1,0,0.82,0,Yes,No,No,Yes,No
20,12.0,0,0,0.58,0,Yes,No,No,Yes,No
19,2.0,0,0,0.95,0,Yes,No,No,Yes,No
3,8.0,0,0,0.8,0,No,No,Yes,Yes,No
3,9.0,0,0,0.7,0,No,No,Yes,Yes,No
185,10.0,190,10,0.89,0,No,No,No,Yes,No
3,12.0,0,0,0.57,0,Yes,No,No,Yes,No
18,8.0,35,9,0.86,0,No,No,Yes,Yes,No
7,8.0,0,0,0.82,0,No,No,No,Yes,No
0,2.0,0,0,0.97,0,Yes,No,No,Yes,No
9524,4.0,4434,0,0.91,0,No,No,No,Yes,No
18,8.0,2,0,0.94,0,No,No,No,Yes,No
3,8.0,0,0,0.79,0,No,No,No,Yes,No
911,8.0,346,0,0.99,0,No,No,No,Yes,No
28,,1,0,-99.0,0,Yes,No,No,Yes,No
2,9.0,0,0,0.69,0,No,No,No,Yes,No
305,8.0,0,0,0.96,0,No,No,No,Yes,No
6,8.0,0,0,0.0,0,No,No,Yes,Yes,No
2,12.0,0,0,0.63,0,No,No,No,Yes,No
9,9.0,0,0,0.68,0,No,No,No,Yes,No
23,,0,0,-99.0,0,Yes,No,No,Yes,No
519,,101,0,-99.0,0,No,No,No,No,No
0,8.0,0,0,0.68,0,No,No,No,Yes,No
0,2.0,0,0,0.96,0,Yes,No,No,Yes,No
2,8.0,0,0,0.98,0,No,No,No,Yes,No
8,12.0,2,0,0.73,0,No,No,No,Yes,No
124,12.0,0,0,0.77,0,Yes,No,No,Yes,No
70,8.0,5,0,0.93,0,No,No,No,Yes,No
170,4.0,0,0,0.73,0,No,No,No,Yes,No
6,8.0,0,0,0.8,0,No,No,No,Yes,No
0,8.0,0,0,0.37,0,No,No,Yes,Yes,No
0,8.0,0,0,0.43,0,No,No,No,Yes,No
23,2.0,0,0,0.78,0,Yes,No,No,Yes,No
8,2.0,4,0,0.96,0,No,No,No,Yes,No
2,9.0,0,0,0.68,0,No,No,No,Yes,No
45,8.0,1,0,1.0,0,No,No,No,Yes,No
155,,18,0,-99.0,0,Yes,No,No,Yes,No
15,12.0,2,0,0.78,0,No,No,No,Yes,No
8,8.0,1,0,1.0,0,No,No,No,Yes,No
33,12.0,0,0,0.78,0,No,No,No,Yes,No
127,8.0,77,0,1.0,0,No,No,No,Yes,No
5,8.0,0,0,1.0,0,No,No,No,Yes,No
3,8.0,7,0,0.95,0,No,No,No,Yes,No
12,2.0,4,0,0.84,0,No,No,No,Yes,No
4,12.0,0,0,0.74,0,No,No,No,Yes,No
26,2.0,1,0,0.99,0,No,No,No,Yes,No
5,2.0,0,0,0.98,0,No,No,No,Yes,No
10,12.0,0,0,0.63,0,Yes,No,No,Yes,No
141,2.0,38,0,0.76,0,No,No,Yes,Yes,No
40,4.0,0,0,0.73,0,Yes,No,No,Yes,No
16647,2.0,4,0,0.99,0,No,No,No,Yes,No
80,8.0,0,0,0.99,0,No,No,No,Yes,No
1,8.0,9,0,0.58,0,No,No,No,Yes,No
192,2.0,2,0,1.0,0,No,No,No,Yes,No
11,8.0,0,0,0.7,0,No,No,No,Yes,No
4,2.0,3,0,0.8,0,No,No,No,Yes,No
122,8.0,48,0,0.88,0,No,No,No,Yes,No
49,8.0,4,0,0.98,0,No,No,No,Yes,No
799,,0,0,-99.0,0,Yes,No,No,Yes,No
214,9.0,38,0,0.91,0,No,No,No,Yes,No
44,8.0,12,0,0.99,0,No,No,No,Yes,No
19,8.0,0,0,0.79,0,No,No,No,Yes,No
2,8.0,0,0,0.99,0,No,No,No,Yes,No
24,2.0,9,0,0.97,0,No,No,Yes,Yes,No
0,8.0,0,0,0.91,0,No,No,No,Yes,No
80,8.0,0,0,-99.0,0,No,No,No,Yes,No
26,9.0,2,0,0.98,0,No,No,No,Yes,No
0,2.0,0,0,0.0,0,No,No,No,Yes,No
31,2.0,0,0,0.98,0,Yes,No,No,Yes,No
1505,8.0,80,0,-99.0,0,No,No,Yes,Yes,No
5,12.0,0,0,0.74,0,No,No,No,Yes,No
140,4.0,0,0,0.73,0,No,No,Yes,Yes,No
3,8.0,1,0,0.99,0,No,No,No,Yes,No
214,13.0,0,0,1.0,0,No,No,No,Yes,No
2,6.0,12,0,0.78,0,No,No,No,Yes,No
7,9.0,0,0,0.87,0,No,No,No,Yes,No
194,2.0,96,0,1.0,0,No,No,No,Yes,No
51,4.0,0,0,0.92,0,Yes,No,No,Yes,No
17,9.0,0,0,0.7,0,No,No,No,Yes,No
2,2.0,1,0,0.37,0,Yes,No,No,Yes,No
20,12.0,0,0,0.48,0,Yes,No,No,Yes,No
0,9.0,0,0,1.0,0,No,No,No,Yes,No
4,9.0,0,0,0.9,0,No,No,No,Yes,No
